state,scode,year,staffsize,staffstep,myear,chambersize,change,populationofstate,statyr,personalstaff
Ohio,39,1972,,390,0,99,0,10746993,197239,
Ohio,39,1973,,390,0,99,0,10767314,197339,
Ohio,39,1974,,390,0,99,0,10765759,197439,
Ohio,39,1975,,390,0,99,0,10770425,197539,
Ohio,39,1976,,390,0,99,0,10753662,197639,
Ohio,39,1977,,390,0,99,0,10771394,197739,
Ohio,39,1978,,390,0,99,0,10795581,197839,1
Ohio,39,1979,390,390,1,99,0,10798298,197939,1
Ohio,39,1980,,390,0,99,0,10797630,198039,1
Ohio,39,1981,,390,0,99,0,10788330,198139,1
Ohio,39,1982,,390,0,99,0,10757087,198239,1
Ohio,39,1983,,390,0,99,0,10737632,198339,1
Ohio,39,1984,,524,0,99,1,10737746,198439,1
Ohio,39,1985,,524,0,99,1,10734926,198539,1
Ohio,39,1986,,524,0,99,1,10730268,198639,1
Ohio,39,1987,,524,0,99,1,10760090,198739,1
Ohio,39,1988,524,524,1,99,1,10798552,198839,0
Ohio,39,1989,,524,0,99,1,10829217,198939,0
Ohio,39,1990,,524,0,99,1,10864162,199039,1
Ohio,39,1991,,524,0,99,1,10945762,199139,1
Ohio,39,1992,,552,0,99,1,11029431,199239,1
Ohio,39,1993,,552,0,99,1,11101140,199339,1
Ohio,39,1994,,552,0,99,1,11152454,199439,1
Ohio,39,1995,,552,0,99,1,11202751,199539,1
Ohio,39,1996,552,552,1,99,1,11242821,199639,1
Ohio,39,1997,,552,0,99,1,11277357,199739,1
Ohio,39,1998,,552,0,99,1,11311536,199839,1
Ohio,39,1999,,552,0,99,1,11335454,199939,1
Ohio,39,2000,,506,0,99,-1,11252140,200039,1
Ohio,39,2001,,506,0,99,-1,11387404,200139,1
Ohio,39,2002,,506,0,99,-1,11407889,200239,1
Ohio,39,2003,506,506,1,99,-1,11434788,200339,1
Ohio,39,2004,,506,0,99,-1,11452251,200439,1
Ohio,39,2005,,506,0,99,-1,11463320,200539,1
Ohio,39,2006,,506,0,99,-1,11481213,200639,1
Ohio,39,2007,,465,0,99,-1,11500468,200739,1
Ohio,39,2008,,465,0,99,-1,11515391,200839,1
Ohio,39,2009,465,465,1,99,-1,11528896,200939,1
Ohio,39,2010,,465,0,99,-1,11536182,201039,1
Ohio,39,2011,,,NA,99,NA,11544824,201139,1
Ohio,39,2012,,,NA,99,NA,11550839,201239,1
Ohio,39,2013,,,NA,99,NA,11570022,201339,1
Ohio,39,2014,,,NA,99,NA,11594408,201439,1
Ohio,39,2015,,476,1,99,NA,11605090,201539,1
Oklahoma,40,1967,,326,0,101,0,2489000,196740,
Oklahoma,40,1968,,326,0,101,0,2503000,196840,
Oklahoma,40,1969,,326,0,101,0,2535000,196940,
Oklahoma,40,1970,,326,0,101,0,2559463,197040,
Oklahoma,40,1971,,326,0,101,0,2618601,197140,
Oklahoma,40,1972,,326,0,101,0,2658646,197240,
Oklahoma,40,1973,,326,0,101,0,2695931,197340,
Oklahoma,40,1974,,326,0,101,0,2734768,197440,
Oklahoma,40,1975,,326,0,101,0,2774683,197540,
Oklahoma,40,1976,,326,0,101,0,2826815,197640,
Oklahoma,40,1977,,326,0,101,0,2870014,197740,
Oklahoma,40,1978,,326,0,101,0,2917336,197840,1
Oklahoma,40,1979,326,326,1,101,0,2975310,197940,1
Oklahoma,40,1980,,326,0,101,0,3025290,198040,1
Oklahoma,40,1981,,326,0,101,0,3096164,198140,1
Oklahoma,40,1982,,326,0,101,0,3206123,198240,1
Oklahoma,40,1983,,326,0,101,0,3290402,198340,1
Oklahoma,40,1984,,394,0,101,1,3285533,198440,1
Oklahoma,40,1985,,394,0,101,1,3271332,198540,1
Oklahoma,40,1986,,394,0,101,1,3252735,198640,1
Oklahoma,40,1987,,394,0,101,1,3210122,198740,1
Oklahoma,40,1988,394,394,1,101,1,3167057,198840,1
Oklahoma,40,1989,,394,0,101,1,3150307,198940,1
Oklahoma,40,1990,,394,0,101,1,3148825,199040,1
Oklahoma,40,1991,,394,0,101,1,3175440,199140,1
Oklahoma,40,1992,,415,0,101,1,3220517,199240,1
Oklahoma,40,1993,,415,0,101,1,3252285,199340,1
Oklahoma,40,1994,,415,0,101,1,3280940,199440,1
Oklahoma,40,1995,,415,0,101,1,3308208,199540,1
Oklahoma,40,1996,415,415,1,101,1,3340129,199640,1
Oklahoma,40,1997,,415,0,101,1,3372917,199740,1
Oklahoma,40,1998,,415,0,101,1,3405194,199840,1
Oklahoma,40,1999,,415,0,101,1,3437147,199940,1
Oklahoma,40,2000,,433,0,101,1,3450654,200040,1
Oklahoma,40,2001,,433,0,101,1,3467100,200140,1
Oklahoma,40,2002,,433,0,101,1,3489080,200240,1
Oklahoma,40,2003,433,433,1,101,1,3504892,200340,1
Oklahoma,40,2004,,433,0,101,1,3525233,200440,0
Oklahoma,40,2005,,433,0,101,1,3548597,200540,0
Oklahoma,40,2006,,433,0,101,-1,3594090,200640,0
Oklahoma,40,2007,,407,0,101,-1,3634349,200740,1
Oklahoma,40,2008,,407,0,101,-1,3668976,200840,1
Oklahoma,40,2009,407,407,1,101,-1,3717572,200940,1
Oklahoma,40,2010,,407,0,101,-1,3761702,201040,1
Oklahoma,40,2011,,,NA,101,NA,3786274,201140,1
Oklahoma,40,2012,,,NA,101,NA,3817054,201240,1
Oklahoma,40,2013,,,NA,101,NA,3852415,201340,1
Oklahoma,40,2014,,,NA,101,NA,3877499,201440,1
Oklahoma,40,2015,,299,1,101,NA,3907414,201540,1
Oregon,41,1967,,663,0,60,0,1979000,196741,
Oregon,41,1968,,663,0,60,0,2004000,196841,
Oregon,41,1969,,663,0,60,0,2062000,196941,
Oregon,41,1970,,663,0,60,0,2091533,197041,
Oregon,41,1971,,663,0,60,0,2151022,197141,
Oregon,41,1972,,663,0,60,0,2197297,197241,
Oregon,41,1973,,663,0,60,0,2241932,197341,
Oregon,41,1974,,663,0,60,0,2285013,197441,
Oregon,41,1975,,663,0,60,0,2329661,197541,
Oregon,41,1976,,663,0,60,0,2378286,197641,
Oregon,41,1977,,663,0,60,0,2446673,197741,
Oregon,41,1978,,663,0,60,0,2518298,197841,1
Oregon,41,1979,663,663,1,60,0,2588012,197941,1
Oregon,41,1980,,663,0,60,0,2633105,198041,1
Oregon,41,1981,,663,0,60,0,2667982,198141,1
Oregon,41,1982,,663,0,60,0,2664922,198241,1
Oregon,41,1983,,663,0,60,0,2653066,198341,1
Oregon,41,1984,,557,0,60,-1,2666588,198441,1
Oregon,41,1985,,557,0,60,-1,2672652,198541,1
Oregon,41,1986,,557,0,60,-1,2683528,198641,1
Oregon,41,1987,,557,0,60,-1,2700991,198741,1
Oregon,41,1988,557,557,1,60,-1,2741297,198841,1
Oregon,41,1989,,557,0,60,-1,2790575,198941,1
Oregon,41,1990,,557,0,60,-1,2860375,199041,1
Oregon,41,1991,,557,0,60,-1,2928507,199141,1
Oregon,41,1992,,484,0,60,-1,2991755,199241,1
Oregon,41,1993,,484,0,60,-1,3060367,199341,1
Oregon,41,1994,,484,0,60,-1,3121264,199441,1
Oregon,41,1995,,484,0,60,-1,3184369,199541,1
Oregon,41,1996,484,484,1,60,-1,3247111,199641,1
Oregon,41,1997,,484,0,60,-1,3304310,199741,1
Oregon,41,1998,,484,0,60,-1,3352449,199841,1
Oregon,41,1999,,484,0,60,-1,3393941,199941,1
Oregon,41,2000,,465,0,60,-1,3421399,200041,1
Oregon,41,2001,,465,0,60,-1,3467937,200141,1
Oregon,41,2002,,465,0,60,-1,3513424,200241,1
Oregon,41,2003,465,465,1,60,-1,3547376,200341,1
Oregon,41,2004,,465,0,60,-1,3569463,200441,1
Oregon,41,2005,,465,0,60,-1,3613202,200541,1
Oregon,41,2006,,465,0,60,1,3670883,200641,1
Oregon,41,2007,,478,0,60,1,3722417,200741,1
Oregon,41,2008,,478,0,60,1,3768748,200841,1
Oregon,41,2009,478,478,1,60,1,3808600,200941,1
Oregon,41,2010,,478,0,60,1,3838957,201041,1
Oregon,41,2011,,,NA,60,NA,3868031,201141,1
Oregon,41,2012,,,NA,60,NA,3899116,201241,1
Oregon,41,2013,,,NA,60,NA,3925751,201341,1
Oregon,41,2014,,,NA,60,NA,3968371,201441,1
Oregon,41,2015,,454,1,60,NA,4024634,201541,1
Pennsylvania,42,1967,,1430,0,203,0,11681000,196742,
Pennsylvania,42,1968,,1430,0,203,0,11741000,196842,
Pennsylvania,42,1969,,1430,0,203,0,11741000,196942,
Pennsylvania,42,1970,,1430,0,203,0,11800766,197042,
Pennsylvania,42,1971,,1430,0,203,0,11886400,197142,
Pennsylvania,42,1972,,1430,0,203,0,11908233,197242,
Pennsylvania,42,1973,,1430,0,203,0,11890527,197342,
Pennsylvania,42,1974,,1430,0,203,0,11870884,197442,
Pennsylvania,42,1975,,1430,0,203,0,11906095,197542,
Pennsylvania,42,1976,,1430,0,203,0,11897378,197642,
Pennsylvania,42,1977,,1430,0,203,0,11893591,197742,
Pennsylvania,42,1978,,1430,0,203,0,11879396,197842,0
Pennsylvania,42,1979,1430,1430,1,203,0,11887975,197942,0
Pennsylvania,42,1980,,1430,0,203,0,11863895,198042,0
Pennsylvania,42,1981,,1430,0,203,0,11858567,198142,0
Pennsylvania,42,1982,,1430,0,203,0,11845146,198242,1
Pennsylvania,42,1983,,1430,0,203,0,11837723,198342,1
Pennsylvania,42,1984,,2012,0,203,1,11815172,198442,1
Pennsylvania,42,1985,,2012,0,203,1,11770862,198542,1
Pennsylvania,42,1986,,2012,0,203,1,11782752,198642,1
Pennsylvania,42,1987,,2012,0,203,1,18810866,198742,1
Pennsylvania,42,1988,2012,2012,1,203,1,11845752,198842,1
Pennsylvania,42,1989,,2012,0,203,1,11865996,198942,1
Pennsylvania,42,1990,,2012,0,203,1,11903299,199042,1
Pennsylvania,42,1991,,2012,0,203,1,11982164,199142,1
Pennsylvania,42,1992,,2702,0,203,1,12049450,199242,1
Pennsylvania,42,1993,,2702,0,203,1,12119724,199342,1
Pennsylvania,42,1994,,2702,0,203,1,12166050,199442,1
Pennsylvania,42,1995,,2702,0,203,1,12198403,199542,1
Pennsylvania,42,1996,2702,2702,1,203,1,12220464,199642,1
Pennsylvania,42,1997,,2702,0,203,1,12227814,199742,1
Pennsylvania,42,1998,,2702,0,203,1,12245672,199842,1
Pennsylvania,42,1999,,2702,0,203,1,12263805,199942,1
Pennsylvania,42,2000,,2947,0,203,1,12281054,200042,1
Pennsylvania,42,2001,,2947,0,203,1,12298970,200142,1
Pennsylvania,42,2002,,2947,0,203,1,12331031,200242,1
Pennsylvania,42,2003,2947,2947,1,203,1,12374658,200342,1
Pennsylvania,42,2004,,2947,0,203,1,12410722,200442,1
Pennsylvania,42,2005,,2947,0,203,1,12449990,200542,1
Pennsylvania,42,2006,,2947,0,203,-1,12510809,200642,1
Pennsylvania,42,2007,,2919,0,203,-1,12563937,200742,1
Pennsylvania,42,2008,,2919,0,203,-1,12612285,200842,1
Pennsylvania,42,2009,2919,2919,1,203,-1,12666858,200942,1
Pennsylvania,42,2010,,2919,0,203,-1,12709630,201042,1
Pennsylvania,42,2011,,,NA,203,NA,12744293,201142,1
Pennsylvania,42,2012,,,NA,203,NA,12771854,201242,1
Pennsylvania,42,2013,,,NA,203,NA,12781338,201342,1
Pennsylvania,42,2014,,,NA,203,NA,12790565,201442,1
Pennsylvania,42,2015,,2358,1,203,NA,12791904,201542,1
Rhode Island,44,1967,,228,0,75,0,909000,196744,
Rhode Island,44,1968,,228,0,75,0,922000,196844,
Rhode Island,44,1969,,228,0,75,0,932000,196944,
Rhode Island,44,1970,,228,0,75,0,949723,197044,
Rhode Island,44,1971,,228,0,75,0,963107,197144,
Rhode Island,44,1972,,228,0,75,0,974790,197244,
Rhode Island,44,1973,,228,0,75,0,975738,197344,
Rhode Island,44,1974,,228,0,75,0,950615,197444,
Rhode Island,44,1975,,228,0,75,0,942788,197544,
Rhode Island,44,1976,,228,0,75,0,946089,197644,
Rhode Island,44,1977,,228,0,75,0,950230,197744,
Rhode Island,44,1978,,228,0,75,0,951816,197844,0
Rhode Island,44,1979,228,228,1,75,0,950382,197944,0
Rhode Island,44,1980,,228,0,75,0,947154,198044,0
Rhode Island,44,1981,,228,0,75,0,953013,198144,0
Rhode Island,44,1982,,228,0,75,0,954170,198244,0
Rhode Island,44,1983,,228,0,75,0,956382,198344,0
Rhode Island,44,1984,,232,0,75,1,961894,198444,0
Rhode Island,44,1985,,232,0,75,1,968955,198544,0
Rhode Island,44,1986,,232,0,75,1,977341,198644,0
Rhode Island,44,1987,,232,0,75,1,989604,198744,0
Rhode Island,44,1988,232,232,1,75,1,996408,198844,0
Rhode Island,44,1989,,232,0,75,1,1000666,198944,0
Rhode Island,44,1990,,232,0,75,1,1005995,199044,0
Rhode Island,44,1991,,232,0,75,1,1010649,199144,0
Rhode Island,44,1992,,228,0,75,1,1012581,199244,0
Rhode Island,44,1993,,228,0,75,-1,1015112,199344,0
Rhode Island,44,1994,,228,0,75,-1,1015960,199444,0
Rhode Island,44,1995,,228,0,75,-1,1017002,199544,0
Rhode Island,44,1996,228,228,1,75,-1,1020893,199644,0
Rhode Island,44,1997,,228,0,75,-1,1025353,199744,0
Rhode Island,44,1998,,228,0,75,-1,1031155,199844,0
Rhode Island,44,1999,,228,0,75,-1,1040402,199944,0
Rhode Island,44,2000,,454,0,75,1,1048319,200044,0
Rhode Island,44,2001,,454,0,75,1,1057142,200144,0
Rhode Island,44,2002,,454,0,75,1,1065995,200244,0
Rhode Island,44,2003,454,454,1,75,1,1071342,200344,0
Rhode Island,44,2004,,454,0,75,1,1074579,200444,0
Rhode Island,44,2005,,454,0,75,1,1067916,200544,0
Rhode Island,44,2006,,454,0,75,-1,1063096,200644,0
Rhode Island,44,2007,,441,0,75,-1,1057315,200744,0
Rhode Island,44,2008,,441,0,75,-1,1055003,200844,0
Rhode Island,44,2009,441,441,1,75,-1,1053646,200944,0
Rhode Island,44,2010,,441,0,75,-1,1052886,201044,0
Rhode Island,44,2011,,,NA,75,NA,1052451,201144,0
Rhode Island,44,2012,,,NA,75,NA,1052901,201244,0
Rhode Island,44,2013,,,NA,75,NA,1053033,201344,0
Rhode Island,44,2014,,,NA,75,NA,1054480,201444,0
Rhode Island,44,2015,,259,1,75,NA,1055607,201544,0
South Carolina,45,1967,,396,0,124,0,2533000,196745,
South Carolina,45,1968,,396,0,124,0,2559000,196845,
South Carolina,45,1969,,396,0,124,0,2570000,196945,
South Carolina,45,1970,,396,0,124,0,2590713,197045,
South Carolina,45,1971,,396,0,124,0,2662269,197145,
South Carolina,45,1972,,396,0,124,0,2719197,197245,
South Carolina,45,1973,,396,0,124,0,2776605,197345,
South Carolina,45,1974,,396,0,124,0,2844749,197445,
South Carolina,45,1975,,396,0,124,0,2902028,197545,
South Carolina,45,1976,,396,0,124,0,2943657,197645,
South Carolina,45,1977,,396,0,124,0,2991681,197745,
South Carolina,45,1978,,396,0,124,0,3044364,197845,0
South Carolina,45,1979,396,396,1,124,0,2090267,197945,0
South Carolina,45,1980,,396,0,124,0,3121820,198045,0
South Carolina,45,1981,,396,0,124,0,3179255,198145,0
South Carolina,45,1982,,396,0,124,0,3207614,198245,0
South Carolina,45,1983,,396,0,124,0,3234066,198345,0
South Carolina,45,1984,,338,0,124,-1,3271868,198445,0
South Carolina,45,1985,,338,0,124,-1,3303209,198545,0
South Carolina,45,1986,,338,0,124,-1,3342758,198645,1
South Carolina,45,1987,,338,0,124,-1,3380506,198745,1
South Carolina,45,1988,338,338,1,124,-1,3412096,198845,1
South Carolina,45,1989,,338,0,124,-1,3456775,198945,1
South Carolina,45,1990,,338,0,124,-1,3501155,199045,1
South Carolina,45,1991,,338,0,124,-1,3570404,199145,1
South Carolina,45,1992,,493,0,124,-1,3620464,199245,1
South Carolina,45,1993,,493,0,124,1,3663314,199345,1
South Carolina,45,1994,,493,0,124,1,3705397,199445,1
South Carolina,45,1995,,493,0,124,1,3758582,199545,1
South Carolina,45,1996,493,493,1,124,1,3796200,199645,1
South Carolina,45,1997,,493,0,124,1,3859696,199745,1
South Carolina,45,1998,,493,0,124,1,3919235,199845,1
South Carolina,45,1999,,493,0,124,1,3974682,199945,1
South Carolina,45,2000,,421,0,124,-1,4012012,200045,1
South Carolina,45,2001,,421,0,124,-1,4064995,200145,1
South Carolina,45,2002,,421,0,124,-1,4107795,200245,1
South Carolina,45,2003,421,421,1,124,-1,4150297,200345,1
South Carolina,45,2004,,421,0,124,-1,4210921,200445,1
South Carolina,45,2005,,421,0,124,-1,4270150,200545,1
South Carolina,45,2006,,421,0,124,1,4357847,200645,1
South Carolina,45,2007,,441,0,124,1,4444110,200745,1
South Carolina,45,2008,,441,0,124,1,4528996,200845,1
South Carolina,45,2009,441,441,1,124,1,4589872,200945,1
South Carolina,45,2010,,441,0,124,1,4636312,201045,1
South Carolina,45,2011,,,NA,124,NA,4672637,201145,1
South Carolina,45,2012,,,NA,124,NA,4720760,201245,1
South Carolina,45,2013,,,NA,124,NA,4767894,201345,1
South Carolina,45,2014,,,NA,124,NA,4828430,201445,1
South Carolina,45,2015,,332,1,124,NA,4894834,201545,1
South Dakota,46,1967,,135,0,70,0,671000,196746,
South Dakota,46,1968,,135,0,70,0,669000,196846,
South Dakota,46,1969,,135,0,70,0,668000,196946,
South Dakota,46,1970,,135,0,70,0,666257,197046,
South Dakota,46,1971,,135,0,70,0,671297,197146,
South Dakota,46,1972,,135,0,70,0,677234,197246,
South Dakota,46,1973,,135,0,70,0,678715,197346,
South Dakota,46,1974,,135,0,70,0,679585,197446,
South Dakota,46,1975,,135,0,70,0,681042,197546,
South Dakota,46,1976,,135,0,70,0,686390,197646,
South Dakota,46,1977,,135,0,70,0,688480,197746,
South Dakota,46,1978,,135,0,70,0,688580,197846,0
South Dakota,46,1979,135,135,1,70,0,688335,197946,0
South Dakota,46,1980,,135,0,70,0,690768,198046,0
South Dakota,46,1981,,135,0,70,0,689584,198146,0
South Dakota,46,1982,,135,0,70,0,690597,198246,0
South Dakota,46,1983,,135,0,70,0,693008,198346,0
South Dakota,46,1984,,99,0,70,-1,697249,198446,0
South Dakota,46,1985,,99,0,70,-1,698402,198546,0
South Dakota,46,1986,,99,0,70,-1,696034,198646,0
South Dakota,46,1987,,99,0,70,-1,696036,198746,0
South Dakota,46,1988,99,99,1,70,-1,698165,198846,0
South Dakota,46,1989,,99,0,70,-1,696701,198946,0
South Dakota,46,1990,,99,0,70,-1,697101,199046,0
South Dakota,46,1991,,99,0,70,-1,703669,199146,0
South Dakota,46,1992,,94,0,70,-1,712801,199246,0
South Dakota,46,1993,,94,0,70,-1,722159,199346,0
South Dakota,46,1994,,94,0,70,-1,730790,199446,0
South Dakota,46,1995,,94,0,70,-1,737925,199546,0
South Dakota,46,1996,94,94,1,70,-1,742213,199646,0
South Dakota,46,1997,,94,0,70,-1,744223,199746,0
South Dakota,46,1998,,94,0,70,-1,746058,199846,0
South Dakota,46,1999,,94,0,70,-1,750412,199946,0
South Dakota,46,2000,,75,0,70,-1,754844,200046,1
South Dakota,46,2001,,75,0,70,-1,757972,200146,1
South Dakota,46,2002,,75,0,70,-1,760020,200246,0
South Dakota,46,2003,75,75,1,70,-1,763729,200346,0
South Dakota,46,2004,,75,0,70,-1,770396,200446,0
South Dakota,46,2005,,75,0,70,-1,775493,200546,0
South Dakota,46,2006,,75,0,70,1,783033,200646,0
South Dakota,46,2007,,106,0,70,1,791623,200746,1
South Dakota,46,2008,,106,0,70,1,799124,200846,1
South Dakota,46,2009,106,106,1,70,1,807067,200946,1
South Dakota,46,2010,,106,0,70,1,816463,201046,1
South Dakota,46,2011,,,NA,70,NA,824398,201146,1
South Dakota,46,2012,,,NA,70,NA,834441,201246,1
South Dakota,46,2013,,,NA,70,NA,844922,201346,1
South Dakota,46,2014,,,NA,70,NA,852561,201446,1
South Dakota,46,2015,,114,1,70,NA,857919,201546,1
Tennessee,47,1967,,320,0,99,0,3859000,196747,
Tennessee,47,1968,,320,0,99,0,3878000,196847,
Tennessee,47,1969,,320,0,99,0,3897000,196947,
Tennessee,47,1970,,320,0,99,0,3926018,197047,
Tennessee,47,1971,,320,0,99,0,4013608,197147,
Tennessee,47,1972,,320,0,99,0,4094611,197247,
Tennessee,47,1973,,320,0,99,0,4147401,197347,
Tennessee,47,1974,,320,0,99,0,4213509,197447,
Tennessee,47,1975,,320,0,99,0,4275566,197547,
Tennessee,47,1976,,320,0,99,0,4346928,197647,
Tennessee,47,1977,,320,0,99,0,4422921,197747,
Tennessee,47,1978,,320,0,99,0,4486314,197847,0
Tennessee,47,1979,320,320,1,99,0,4560473,197947,0
Tennessee,47,1980,,320,0,99,0,4591120,198047,0
Tennessee,47,1981,,320,0,99,0,4627658,198147,0
Tennessee,47,1982,,320,0,99,0,4646041,198247,0
Tennessee,47,1983,,320,0,99,0,4659749,198347,0
Tennessee,47,1984,,260,0,99,-1,4686737,198447,1
Tennessee,47,1985,,260,0,99,-1,4715296,198547,1
Tennessee,47,1986,,260,0,99,-1,4738708,198647,1
Tennessee,47,1987,,260,0,99,-1,4782927,198747,1
Tennessee,47,1988,260,260,1,99,-1,4822437,198847,1
Tennessee,47,1989,,260,0,99,-1,4854444,198947,1
Tennessee,47,1990,,260,0,99,-1,4894492,199047,1
Tennessee,47,1991,,260,0,99,-1,4966587,199147,1
Tennessee,47,1992,,283,0,99,-1,5049742,199247,1
Tennessee,47,1993,,283,0,99,1,5137594,199347,1
Tennessee,47,1994,,283,0,99,1,5231438,199447,1
Tennessee,47,1995,,283,0,99,1,5326936,199547,1
Tennessee,47,1996,283,283,1,99,1,5416643,199647,1
Tennessee,47,1997,,283,0,99,1,5499233,199747,1
Tennessee,47,1998,,283,0,99,1,5570045,199847,1
Tennessee,47,1999,,283,0,99,1,5638706,199947,1
Tennessee,47,2000,,284,0,99,1,5689283,200047,1
Tennessee,47,2001,,284,0,99,1,5750789,200147,1
Tennessee,47,2002,,284,0,99,1,5795918,200247,1
Tennessee,47,2003,284,284,1,99,1,5847812,200347,1
Tennessee,47,2004,,284,0,99,1,5910809,200447,1
Tennessee,47,2005,,284,0,99,1,5991057,200547,1
Tennessee,47,2006,,284,0,99,1,6088766,200647,1
Tennessee,47,2007,,335,0,99,1,6175727,200747,1
Tennessee,47,2008,,335,0,99,1,6247411,200847,1
Tennessee,47,2009,335,335,1,99,1,6306019,200947,1
Tennessee,47,2010,,335,0,99,1,6356897,201047,1
Tennessee,47,2011,,,NA,99,NA,6397634,201147,1
Tennessee,47,2012,,,NA,99,NA,6454306,201247,1
Tennessee,47,2013,,,NA,99,NA,6494821,201347,1
Tennessee,47,2014,,,NA,99,NA,6544663,201447,1
Tennessee,47,2015,,322,1,99,NA,6595056,201547,1
Texas,48,1967,,1486,0,150,0,10599000,196748,
Texas,48,1968,,1486,0,150,0,10819000,196848,
Texas,48,1969,,1486,0,150,0,11045000,196948,
Texas,48,1970,,1486,0,150,0,11198655,197048,
Texas,48,1971,,1486,0,150,0,11509848,197148,
Texas,48,1972,,1486,0,150,0,11759148,197248,
Texas,48,1973,,1486,0,150,0,12019543,197348,
Texas,48,1974,,1486,0,150,0,12268629,197448,
Texas,48,1975,,1486,0,150,0,12568843,197548,
Texas,48,1976,,1486,0,150,0,12904089,197648,
Texas,48,1977,,1486,0,150,0,13193050,197748,
Texas,48,1978,,1486,0,150,0,13500429,197848,1
Texas,48,1979,1486,1486,1,150,0,13888371,197948,1
Texas,48,1980,,1486,0,150,0,14229191,198048,1
Texas,48,1981,,1486,0,150,0,14746318,198148,1
Texas,48,1982,,1486,0,150,0,15331415,198248,1
Texas,48,1983,,1486,0,150,0,15751676,198348,1
Texas,48,1984,,1809,0,150,1,16007086,198448,1
Texas,48,1985,,1809,0,150,1,16272734,198548,1
Texas,48,1986,,1809,0,150,1,16561112,198648,1
Texas,48,1987,,1809,0,150,1,16621791,198748,1
Texas,48,1988,1809,1809,1,150,1,16667022,198848,1
Texas,48,1989,,1809,0,150,1,16806735,198948,1
Texas,48,1990,,1809,0,150,1,17056755,199048,1
Texas,48,1991,,1809,0,150,1,12398005,199148,1
Texas,48,1992,,2420,0,150,1,17759738,199248,1
Texas,48,1993,,2420,0,150,1,18161612,199348,1
Texas,48,1994,,2420,0,150,1,18564062,199448,1
Texas,48,1995,,2420,0,150,1,18958751,199548,1
Texas,48,1996,2420,2420,1,150,1,19340342,199648,1
Texas,48,1997,,2420,0,150,1,19740317,199748,1
Texas,48,1998,,2420,0,150,1,20157531,199848,1
Texas,48,1999,,2420,0,150,1,20558220,199948,1
Texas,48,2000,,2268,0,150,-1,20851820,200048,0
Texas,48,2001,,2268,0,150,-1,21319622,200148,0
Texas,48,2002,,2268,0,150,-1,21690325,200248,1
Texas,48,2003,2268,2268,1,150,-1,22030931,200348,1
Texas,48,2004,,2268,0,150,-1,22394023,200448,1
Texas,48,2005,,2268,0,150,-1,22778123,200548,1
Texas,48,2006,,2268,0,150,-1,23359580,200648,1
Texas,48,2007,,2388,0,150,-1,23831983,200748,1
Texas,48,2008,,2388,0,150,-1,24309039,200848,1
Texas,48,2009,2388,2388,1,150,-1,24801761,200948,1
Texas,48,2010,,2388,0,150,-1,25257114,201048,1
Texas,48,2011,,,NA,150,NA,25646389,201148,1
Texas,48,2012,,,NA,150,NA,26071655,201248,1
Texas,48,2013,,,NA,150,NA,26473525,201348,1
Texas,48,2014,,,NA,150,NA,26944751,201448,1
Texas,48,2015,,2359,1,150,NA,27429639,201548,1
Utah,49,1967,,182,0,75,0,1019000,196749,
Utah,49,1968,,182,0,75,0,1029000,196849,
Utah,49,1969,,182,0,75,0,1047000,196949,
Utah,49,1970,,182,0,75,0,1059273,197049,
Utah,49,1971,,182,0,75,0,1101192,197149,
Utah,49,1972,,182,0,75,0,1135449,197249,
Utah,49,1973,,182,0,75,0,1170040,197349,
Utah,49,1974,,182,0,75,0,1200471,197449,
Utah,49,1975,,182,0,75,0,1236030,197549,
Utah,49,1976,,182,0,75,0,1274928,197649,
Utah,49,1977,,182,0,75,0,1319512,197749,
Utah,49,1978,,182,0,75,0,1367510,197849,0
Utah,49,1979,182,182,1,75,0,1420238,197949,0
Utah,49,1980,,182,0,75,0,1461037,198049,0
Utah,49,1981,,182,0,75,0,1515471,198149,0
Utah,49,1982,,182,0,75,0,1558314,198249,0
Utah,49,1983,,182,0,75,0,1594943,198349,0
Utah,49,1984,,189,0,75,1,1622342,198449,0
Utah,49,1985,,189,0,75,1,1642910,198549,0
Utah,49,1986,,189,0,75,1,1662834,198649,0
Utah,49,1987,,189,0,75,1,1678119,198749,0
Utah,49,1988,189,189,1,75,1,1689371,198849,0
Utah,49,1989,,189,0,75,1,1705864,198949,0
Utah,49,1990,,189,0,75,1,1731780,199049,0
Utah,49,1991,,189,0,75,1,1779780,199149,0
Utah,49,1992,,225,0,75,1,1836799,199249,1
Utah,49,1993,,225,0,75,1,1898404,199349,1
Utah,49,1994,,225,0,75,1,1960446,199449,1
Utah,49,1995,,225,0,75,1,2014177,199549,1
Utah,49,1996,225,225,1,75,1,2067976,199649,1
Utah,49,1997,,225,0,75,1,2119784,199749,1
Utah,49,1998,,225,0,75,1,2165960,199849,1
Utah,49,1999,,225,0,75,1,2203482,199949,1
Utah,49,2000,,181,0,75,-1,2233169,200049,1
Utah,49,2001,,181,0,75,-1,2283715,200149,1
Utah,49,2002,,181,0,75,-1,2324815,200249,1
Utah,49,2003,181,181,1,75,-1,2360137,200349,1
Utah,49,2004,,181,0,75,-1,2401580,200449,1
Utah,49,2005,,181,0,75,-1,2457719,200549,1
Utah,49,2006,,181,0,75,1,2525507,200649,1
Utah,49,2007,,220,0,75,1,2597746,200749,1
Utah,49,2008,,220,0,75,1,2663029,200849,1
Utah,49,2009,220,220,1,75,1,2723421,200949,1
